LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,Patrick,BA:AB:BE:34:00:00,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 14:36:26,1900-01-00 00:00:00,,16:C0:90:4D:7E:0A,0,,0.000000,0.000000,0.000,0.000,Client
